3410000608,262.89,259.6,279.07,207.68,374.07,220.93,239.91,286.86,243.42,165.54,142.78,298.54,181.72,279.07,259.6,188.21,267.38,181.72,201.19,314.31,185.01,350.46,240.13,194.7,207.68,212.67,253.11,194.7,181.72,207.68,211.72,249.02,191.07,192.39,155.76,114.72,175.23,200.7,219.16,233.64,162.25,162.25,258.11,162.25,214.17,155.76,240.13,223.95,181.72,171.74,149.27,142.78,168.74,199.69,129.8,149.27,168.74,175.23,175.23,181.72,159.05,188.21,155.76,136.29,136.29,252.61,220.66,175.23,233.64,227.15,227.15,181.72,194.7,194.7,149.27,90.86,129.8,220.66,188.21,207.68,136.29,253.11,123.31,272.58,217.46,161.41,192.18,181.72,77.88,116.82,107.13,162.25,76.38,116.82,162.25,77.88,90.86,103.84,123.31,64.9,162.25,115.32,90.86,129.8,45.43,149.27,110.33,142.13,210.92,90.21,71.39,129.8,155.76,123.31,90.86,77.88,87.66,58.41,71.39,51.92,55.21,146.07,71.39,103.93,136.29,116.82,142.78,103.84,136.29,97.35,84.37,136.29,83.88,110.33,110.33,155.76,94.75,84.37,129.8,78.88,73.39,114.33,120.82,107.34,140.79,134.3,128.81,129.31,39.44,154.77,59.91,130.1,113.33,94.86,47.93,128.31,140.29,122.11,113.33,73.39,99.85,111.83,95.15,99.85,98.85,65.9,157.76,118.32,105.34,100.35,93.86,91.86,107.34,91.36,111.83,123.31,86.37,67.4,96.35,93.34,47.92,78.87,62.2,84.87,72.88,118.82,64.9,111.33,134.8,107.34,132.3,64.9,138.29,60.41,119.82,112.83,71.89,154.27,97.35,92.86,98.35,54.42,78.88,99.35,126.31,87.87,149.78,79.88,141.29,179.24,62.91,41.94,48.93,76.89,34.95,64.91,59.41,76.89,104.85,91.87,90.87,101.35,125.82,88.37,122.32,160.77,41.94,90.87,83.88,146.79,76.89,112.84,132.81,119.83,83.88,111.84,129.83,101.87,164.77,34.95,83.88,76.89,111.84,111.84,108.34
3410000622,210.13,217.61,209.65,231.07,240.53,243.52,192.22,258.96,197.7,226.09,207.66,193.72,202.67,175.29,240.03,236.04,186.75,192.2,154.38,226.46,234.82,260.62,265.09,291.78,224.27,270.5,281.45,200.86,226.17,196.6,184.43,229.86,270.49,183.25,234.3,224.68,260.04,170.87,162.59,246.07,207.61,238.32,186.11,196.08,224.38,188.1,206.65,232.55,200.86,237.72,205.93,228.56,216.16,211.44,210.56,239.37,217.76,179.52,139.65,104.06,204.64,191.05,173.05,145.97,149.87,151.92,192.22,113.6,149.15,247.27,213.48,187.93,215.48,221.01,263.7,259.26,167.17,214.61,196.76,249.01,227.15,225.04,184.74,225.46,221.86,286.88,190.74,214.32,226.61,252.24,266.13,238.63,255.45,256.75,194.48,206.33,262.64,223.51,226.98,199.26,177.01,211.3,293.67,294.63,261.73,270.08,242.58,207.56,274.3,231.26,262.09,266.57,282.9,344.89,318.42,273.34,320.8,375.68,311.1,272.48,340.76,395.47,319.92,282.4,368.35,330.83,299.07,285.32,225.2,282.12,208.26,256.17,196.91,212.4,202.3,248.6,218.16,281.13,255.32,242.65,322.0,299.5,300.25,199.75,256.5,280.25,233.5,257.25,171.4,288.75,357.44,247.7,238.06,237.0,269.5,212.0,170.0,202.25,186.5,317.25,260.0,234.0,257.25,263.25,282.0,193.5,362.75,249.25,285.0,274.5,321.5,306.5,267.25,286.5,205.0,342.0,239.0,321.75,291.0,259.0,285.0,254.5,366.5,370.0,350.0,286.0,261.0,348.5,326.9,304.5,303.83,325.5,343.5,292.5,323.5,240.76,318.47,291.07,211.9,224.87,211.34,273.12,284.89,297.15,299.5,258.71,287.4,275.83,279.8,239.3,211.89,190.84,109.94,105.85,112.33,107.94,91.15,74.54,76.49,42.64,71.3,76.04,47.32,57.09,84.44,82.6,41.06,45.6,19.13,43.22,37.64,46.8,55.59,56.76,44.12,39.5,65.0,45.5,46.5,54.5,46.5,25.0,64.5,35.14,47.6
3410000657,502.09,437.2,517.55,581.93,547.93,592.35,521.76,479.63,451.16,446.14,455.67,511.46,485.53,437.32,570.49,422.99,489.6,466.15,475.55,480.12,652.02,494.66,432.09,460.15,529.04,503.58,496.56,538.6,461.08,539.4,502.59,537.16,646.05,490.88,517.75,544.64,481.4,445.24,426.46,359.94,373.87,414.9,442.9,409.18,283.95,429.5,515.0,464.5,442.47,387.5,374.5,477.0,501.5,378.0,412.0,321.5,397.44,449.91,386.91,469.87,510.83,395.92,524.83,497.88,523.96,550.5,609.31,421.79,477.46,509.5,508.9,407.38,448.39,404.42,497.87,452.73,413.88,536.94,427.55,477.75,372.49,560.5,350.5,355.43,411.95,398.66,314.44,435.24,312.26,360.82,297.97,417.35,277.85,280.97,346.0,369.4,379.79,358.75,341.33,380.85,315.85,322.92,337.49,362.43,379.41,321.95,274.49,338.04,352.51,329.97,246.93,334.69,284.94,214.94,238.45,292.91,305.95,336.5,247.47,276.95,328.89,302.92,210.99,409.0,302.0,280.5,349.5,258.16,232.5,279.0,235.37,222.83,307.84,217.34,186.88,209.47,234.0,194.12,227.89,161.27,170.22,179.36,211.95,252.36,213.98,196.5,230.0,261.0,217.47,214.85,190.39,234.88,178.4,214.49,175.5,224.0,274.0,207.0,147.99,166.95,169.48,248.88,222.16,240.75,228.0,191.08,184.58,245.4,257.9,204.14,203.81,202.46,206.11,196.61,281.74,257.83,202.68,216.01,208.72,153.44,164.24,232.49,216.24,225.17,190.52,185.78,197.45,149.53,89.18,152.28,106.24,51.66,160.91,185.45,173.95,140.6,69.18,107.82,101.82,115.8,85.35,85.35,88.35,133.77,93.33,127.77,102.82,100.83,126.78,96.83,135.76,85.85,117.8,93.84,193.68,89.85,55.91,53.91,48.91,126.78,95.83,141.77,152.82,140.89,118.37,152.82,109.81,138.76,128.77,90.84,168.7,156.72,102.81,123.78,102.82,149.75,142.76,149.75,100.84,84.9,109.88,128.86,77.92,137.78,94.84
3410000669,129.59,123.98,102.09,114.46,102.25,130.35,116.45,121.41,97.7,111.48,90.73,116.95,140.58,121.03,101.08,143.77,146.16,129.27,153.7,121.53,113.8,124.11,149.13,100.08,89.36,104.65,85.79,112.01,142.38,132.05,159.87,111.41,149.74,127.5,65.95,104.29,131.11,113.84,127.74,107.87,109.27,100.52,81.06,100.73,117.02,104.11,126.56,87.03,93.52,113.82,150.39,92.01,140.04,134.04,107.01,123.06,116.4,114.3,136.59,132.09,143.7,138.24,119.73,114.51,103.56,108.78,101.64,125.64,93.33,109.05,151.68,90.33,99.15,104.61,128.82,133.77,135.6,96.42,98.01,101.09,73.24,69.7,66.42,84.01,118.59,71.97,118.68,57.48,114.78,79.11,116.94,124.5,139.5,90.0,91.5,121.5,112.5,76.5,106.5,99.0,162.09,91.2,211.92,136.02,131.91,142.89,100.37,115.25,65.94,86.64,102.57,96.39,73.35,69.12,164.69,130.16,92.77,133.13,112.22,149.69,155.64,137.61,125.7,115.08,138.99,134.62,127.14,97.45,100.5,100.5,116.88,113.28,97.11,66.3,129.54,93.3,135.0,112.5,99.0,124.5,126.0,108.0,75.0,103.5,58.5,84.0,108.0,169.5,112.5,90.0,73.5,69.0,103.2,103.32,69.84,147.06,119.37,114.3,79.5,114.0,105.0,94.5,132.0,123.0,117.0,85.5,72.0,88.5,69.0,105.12,84.39,114.21,90.21,85.95,118.69,91.21,75.66,102.3,129.62,99.0,123.0,102.0,95.07,77.16,80.19,113.04,85.74,140.73,84.0,76.0,61.0,89.0,91.5,126.0,114.0,84.0,85.78,117.04,89.47,98.49,86.77,63.0,72.0,75.0,133.5,98.99,75.0,111.0,127.5,60.0,60.0,61.5,69.0,56.97,57.37,60.44,71.16,85.88,86.59,85.39,67.33,92.91,67.0,44.5,54.5,81.25,74.33,62.16,75.77,76.36,93.04,77.45,77.25,46.07,83.24,132.0,47.5,64.0,38.5,126.5,95.0,62.0,60.0,20.0,56.0
3410000880,360.81,311.86,308.49,344.43,250.11,231.84,282.18,295.79,268.38,235.91,222.11,242.86,263.81,304.62,328.15,278.31,261.13,287.85,375.52,358.15,301.05,276.72,376.81,351.09,287.55,309.28,330.14,311.78,300.15,320.21,333.32,367.08,405.4,350.9,303.39,323.45,255.08,278.0,224.5,295.07,314.0,304.0,205.0,296.0,290.0,230.0,412.0,268.0,330.0,276.0,228.0,296.0,380.0,348.0,224.0,272.0,228.0,315.97,317.96,409.94,531.51,499.71,501.51,649.86,537.95,551.5,499.95,679.88,653.96,589.92,556.06,547.93,655.92,632.36,693.9,598.92,620.97,605.91,543.97,575.47,581.94,589.98,507.95,571.96,521.92,529.88,592.5,591.39,665.04,630.07,573.07,562.34,616.39,642.9,590.53,545.67,583.95,514.47,529.52,446.59,616.17,632.29,627.63,641.02,566.76,558.35,530.81,530.0,529.26,565.01,558.84,578.62,650.15,542.87,575.65,702.54,734.38,683.83,759.25,795.3,751.93,795.94,657.53,687.77,656.74,785.54,763.76,833.18,803.25,620.75,713.46,777.68,725.84,758.64,713.96,703.71,785.31,884.68,729.02,591.45,780.0,680.31,624.99,650.42,655.06,624.52,680.74,578.24,676.85,753.77,661.11,574.44,624.44,670.12,701.4,670.89,732.67,722.92,595.37,637.5,701.66,718.94,756.15,624.79,678.5,682.5,777.0,629.75,746.25,693.25,609.5,579.5,639.75,626.75,649.5,605.0,555.0,610.0,574.5,504.5,573.25,603.0,495.25,522.75,525.0,577.75,526.42,517.66,569.3,542.1,578.0,527.25,661.75,570.0,630.75,602.78,557.14,599.99,604.81,639.91,670.09,653.77,698.32,615.98,739.09,731.26,621.5,625.5,638.5,681.46,714.43,690.5,511.5,700.13,638.39,748.65,686.91,548.41,670.88,586.9,692.58,722.53,670.27,623.75,735.78,563.0,611.52,538.99,548.07,562.97,472.12,473.7,414.94,558.87,571.95,511.0,572.0,564.0,634.5,626.68,595.57,572.75,582.25,602.51,606.3
3410000882,233.56,194.12,223.07,120.77,177.64,185.62,196.58,203.08,187.12,185.62,169.64,208.57,183.14,145.21,214.07,222.53,212.05,160.66,230.04,221.55,252.97,298.38,199.1,252.48,163.15,178.11,178.12,172.12,164.64,173.63,166.12,208.06,221.53,123.74,97.48,135.0,211.0,129.0,131.5,121.5,114.0,113.5,193.5,93.5,149.5,155.5,164.5,154.0,167.5,148.75,121.5,67.0,184.0,118.0,128.0,149.5,140.5,154.0,135.0,142.0,94.5,116.0,129.5,112.0,121.5,151.5,155.94,138.93,185.92,145.5,182.92,162.88,122.95,230.5,192.42,136.35,189.44,147.0,204.39,181.89,140.97,222.5,63.5,143.95,139.5,144.47,100.5,104.97,103.88,145.38,109.95,140.84,79.87,208.7,146.36,108.83,113.81,143.75,156.22,95.83,133.78,165.81,120.45,125.84,119.85,111.83,183.86,201.79,139.82,139.82,145.81,127.84,163.76,170.37,159.95,226.36,169.5,147.0,205.0,153.5,157.5,180.0,141.94,188.91,181.43,199.4,157.41,163.44,164.87,192.88,182.4,177.38,225.34,155.45,169.84,144.38,200.36,187.37,201.34,143.47,174.43,144.9,151.42,126.42,139.99,143.5,190.0,88.0,123.38,146.72,249.55,179.66,181.91,177.0,161.0,166.0,126.0,219.0,141.5,98.5,152.65,153.15,160.78,143.0,73.5,129.43,166.86,99.33,131.86,191.18,166.96,158.67,143.71,206.97,158.98,153.7,161.68,166.17,176.26,122.86,145.42,113.78,147.9,74.85,117.46,102.59,106.38,191.31,175.24,125.24,151.99,176.64,179.33,180.73,186.92,123.25,110.17,159.66,102.78,110.27,83.32,91.31,121.25,107.78,152.69,81.84,122.76,114.78,110.79,100.82,102.83,94.84,45.92,79.36,86.84,146.73,71.37,103.81,54.4,146.73,86.84,71.42,109.0,119.5,164.0,77.0,87.89,71.37,141.24,64.88,71.37,97.32,54.9,42.92,91.93,106.47,53.92,58.47,68.45,151.43,62.45,106.9,113.4,164.84,117.36
3410001341,9073.88,8301.17,8449.57,7844.2,6919.19,7768.94,9848.39,8760.94,8319.45,8301.86,8853.69,9740.62,8556.93,8530.64,8010.12,8893.07,10368.49,10247.63,9178.09,8166.93,8930.6,10658.41,10001.7,9254.61,9813.59,8776.0,8645.68,8961.78,8375.62,8917.82,9973.9,8397.95,8291.46,8224.71,7320.11,7802.63,8120.26,9002.64,8790.19,9604.4,8260.69,9095.08,10181.49,7842.4,7625.38,8530.33,10518.24,8666.43,6613.55,8179.22,7076.81,8923.19,8362.41,8512.97,8321.5,8124.67,8857.74,7603.96,8942.67,9095.66,8604.35,8065.71,10628.25,8260.61,8568.02,8940.66,9834.59,8827.8,10632.7,9236.04,8662.77,9591.98,9026.29,9784.88,13014.17,10383.22,8917.33,12582.83,13608.99,10653.59,9258.66,14894.2,9036.28,9592.48,8026.81,8839.88,8842.38,8884.55,8805.9,7733.25,8583.0,8923.52,8022.2,7899.95,8983.79,8195.5,8185.38,7453.48,10120.2,8732.91,7529.58,8048.26,8637.62,7806.17,10125.18,7420.22,7215.31,7724.96,8232.6,8390.45,9326.95,8679.66,9376.22,8318.35,8635.2,9294.25,9295.07,8647.05,9319.18,9348.05,9266.09,9796.93,10149.21,9383.25,8709.25,8622.67,9586.14,7967.55,8152.0,8417.05,8161.27,8792.93,8397.63,8244.28,8571.56,7267.35,7272.86,7124.84,7615.55,8241.89,8899.49,7312.74,7082.47,7157.36,6500.3,6319.36,7981.44,6973.95,6599.73,6586.02,8227.89,7701.21,7122.97,6338.06,7446.13,6655.61,6992.99,7245.87,7554.55,7036.9,8460.28,8225.24,7531.6,7677.91,7735.96,7383.2,7644.1,7975.48,6855.07,6673.68,7245.94,7056.05,7870.65,7592.38,7659.32,7117.1,7766.81,6542.89,8393.88,7413.79,6938.04,7418.8,7364.33,7655.68,7144.23,7489.77,6939.12,6746.92,6695.59,7385.83,6880.06,6513.26,6998.02,7409.31,6971.03,6737.65,6729.24,6361.45,6402.94,7328.51,5839.22,5589.84,6262.01,7611.87,7480.94,6097.61,5832.23,5996.14,6305.5,5514.37,5935.68,6271.91,7530.58,6359.98,8569.73,10678.69,7894.99,9735.91,10537.79,7396.91,9494.43,7847.25,8591.29,9342.34,10942.53,9933.52,9756.6,8962.51,8713.63,9531.22,11556.71,9322.83,9598.69,9597.19,8927.03,9594.69,9291.84,9951.01,9764.11,6998.49,8866.56,8709.64,8402.79,9113.64,8519.98
3410001505,2451.58,2465.56,2220.55,2070.85,2290.41,2150.69,2270.44,2379.24,2517.97,2521.45,2405.18,2511.47,2371.74,2581.33,2405.18,2341.82,2554.88,2629.71,2599.79,2886.21,2674.64,2851.78,2713.57,2455.08,2480.03,2476.53,2470.05,2345.3,2165.66,2235.52,2260.46,2380.23,2285.42,2410.17,2270.04,2466.72,1988.41,1945.7,1941.21,1843.37,1500.96,1653.69,2161.34,1504.94,1389.14,1704.12,1947.7,1691.13,1323.75,1619.25,1434.07,1558.35,1515.42,1761.52,1543.4,1538.41,1594.3,1515.44,1727.88,1692.15,1783.29,1788.12,1808.42,1738.95,1711.11,1778.5,1759.42,1625.25,1777.5,1639.53,1581.32,1904.29,1781.51,1752.54,2311.59,1390.65,1797.06,1588.31,1605.77,1543.39,1622.26,2189.58,1488.99,1778.51,1652.03,1501.24,1502.45,1469.51,1506.74,1444.65,1302.79,1312.07,1116.6,1241.4,1346.22,1176.01,980.34,1049.72,1209.96,1120.1,987.83,1037.5,1104.63,1020.21,1176.51,1095.44,1077.98,1260.3,1089.64,832.31,709.08,679.32,781.48,669.16,663.29,686.14,669.46,712.1,852.73,777.16,830.58,887.17,902.76,772.11,597.42,726.98,946.29,796.06,833.99,797.06,792.86,723.19,709.23,669.79,818.02,758.7,572.22,510.67,507.82,532.83,485.19,377.37,413.31,377.37,400.82,428.77,545.07,293.5,434.77,389.35,384.36,378.36,492.65,398.28,339.19,437.22,490.12,517.07,363.34,347.37,407.13,315.3,237.41,228.7,257.66,190.88,224.62,251.58,245.59,179.7,215.64,257.57,191.68,239.6,265.75,174.9,262.35,209.84,254.96,250.97,210.04,250.57,297.49,186.88,211.24,181.29,215.15,280.9,235.6,175.36,198.06,183.7,109.02,240.0,182.57,128.58,173.3,174.19,200.64,250.85,201.14,174.19,184.67,196.65,213.12,117.3,161.73,137.77,131.78,136.77,194.18,180.69,169.71,183.7,125.8,132.79,103.83,128.8,133.79,116.81,205.68,201.69,173.73,205.68,246.61,151.76,117.81,198.68,125.8,129.79,191.7,206.67,219.65,152.75,181.71,152.75,93.85,187.71,155.75,226.64,200.68,159.74,114.81,149.76,138.78
3410001509,3417.37,3921.31,3459.39,4223.0,3711.94,4143.22,4467.5,4503.4,3621.87,3820.23,4368.02,4366.7,4703.33,4956.33,4876.48,4896.64,5691.01,4678.57,3888.91,4015.08,3988.22,3833.21,3914.35,3624.34,3435.36,3439.3,3703.16,3570.8,3368.74,3399.6,3684.89,3956.5,3488.45,3664.22,3931.33,4306.71,4112.68,4256.01,4257.48,4453.22,3915.93,3964.86,4911.67,3806.07,3591.34,4216.53,5080.41,4722.38,3708.19,4470.03,4221.75,3897.99,4785.81,4642.01,3929.4,4338.37,4130.15,4341.46,4274.46,5027.5,4785.31,4695.9,5421.04,5082.92,4882.59,4787.84,5312.12,5030.98,5141.81,5107.88,5073.9,5185.83,5383.05,4901.14,6063.13,4872.2,4817.78,5325.09,5138.85,5125.33,5490.36,7096.34,4422.78,5610.74,5012.01,5064.96,5716.03,5999.46,6218.15,6014.77,5844.13,6217.2,5634.93,5301.34,6417.98,5127.56,4741.06,5075.16,5634.97,5427.72,4938.31,4676.63,5463.16,4606.21,5521.87,4897.3,4397.03,5476.62,5000.99,5362.01,5985.18,6030.65,7585.56,6564.44,5998.65,6335.21,6543.05,6562.91,7478.18,7363.35,7646.0,8003.46,7207.15,7391.92,6690.38,7880.1,7930.3,6802.46,7004.88,7203.11,7352.92,7038.32,7568.39,7279.24,7338.02,7012.2,6742.66,7040.78,6632.44,6192.77,4638.86,5346.23,6470.88,7633.95,6866.54,6046.9,8279.32,6573.09,6578.96,6331.57,7065.94,8255.38,8096.46,6263.38,7196.71,7618.24,7676.76,6099.81,6016.93,6118.8,5839.93,6862.13,8359.85,8053.79,8585.56,8007.29,7861.75,8541.19,8297.7,8125.0,7945.25,8162.01,9144.73,9001.42,8469.91,8980.42,8094.59,8877.61,10290.25,8274.35,8541.53,8179.79,8841.13,8663.85,9075.81,8104.06,8111.58,7619.08,7906.88,8290.84,8184.5,8541.71,8610.96,8334.25,8276.3,8883.79,8617.87,7787.43,8092.53,10300.2,8323.02,7996.57,8841.53,9779.88,9033.78,7897.27,7197.66,7570.32,7898.3,6554.68,6507.02,6175.65,6494.79,7200.76,10097.23,10618.89,9855.3,10103.71,9688.69,9082.9,9406.33,9856.52,9347.68,9187.3,9662.24,8374.22,8536.63,8262.88,8653.83,7003.84,9333.14,7702.52,8274.37,7910.29,7639.11,8151.27,7882.07,8582.31,8502.59,8025.64,7702.41,8345.78,7336.96,7661.58,8108.06
3410003341,3090.32,2534.04,2482.64,2307.57,2197.24,2610.7,3054.75,2836.05,2424.73,2559.66,2903.42,2832.44,2742.13,2815.13,2490.27,2826.4,3468.5,2714.45,3017.92,2683.34,2347.12,3713.29,3152.18,2965.68,3209.72,2800.87,2963.32,3026.31,2467.6,3051.23,3591.99,2651.09,2837.16,3148.78,2945.94,3497.48,3032.63,3210.29,3313.2,2898.47,2884.0,2746.03,2979.9,2769.07,2751.02,2230.78,3069.32,2620.62,2485.71,2505.2,2345.78,2450.68,2830.46,2653.1,3086.34,2727.06,2875.45,2889.48,2822.98,3169.32,3174.29,2583.63,3267.24,3075.87,2668.61,3220.77,3064.33,3311.74,3258.72,2478.67,2874.5,3024.42,3124.87,2892.49,3692.91,3334.15,2779.55,3700.89,4349.44,3960.82,2978.45,4122.35,2773.05,3035.92,2815.03,2990.44,2923.48,2829.02,3083.39,2843.52,2661.11,2808.54,2455.72,2546.17,2413.74,2739.57,2358.76,2599.14,2923.92,2409.18,2469.69,2405.2,2968.86,2576.62,3188.77,2520.72,2645.65,2874.0,2997.64,2485.66,3013.87,3040.89,2908.02,2675.17,2820.1,2371.29,2995.92,2554.2,2366.28,2680.59,3160.34,2765.59,3013.94,2637.17,2560.55,2902.06,2640.67,2383.83,2553.76,2155.92,2414.05,2710.6,2229.84,2623.17,2618.16,2377.82,2114.96,2533.71,2412.26,2295.06,2063.46,2426.21,1915.3,2334.83,1835.12,2011.51,1847.06,1959.8,1794.11,1890.57,2132.44,1672.18,1829.1,2053.96,1825.06,1870.05,2071.97,1539.73,1965.48,1667.64,2359.79,1939.17,2152.4,1890.03,2382.32,1674.15,2132.92,2182.41,1909.55,1593.22,1787.13,1823.62,2083.49,1797.63,2017.04,1988.06,1563.26,1881.61,1969.54,2186.92,2105.46,2039.99,1741.14,2033.0,1853.09,1940.05,2144.52,1661.73,1659.07,1795.11,1771.12,1424.29,1821.09,1669.17,1632.69,1590.21,1813.63,1584.25,1455.31,1756.17,1546.27,1498.79,1839.13,1631.73,1673.71,1613.24,1347.36,1636.72,1949.08,1336.38,1647.72,1535.75,1454.26,1904.1,2115.07,2467.42,1830.71,2019.57,1784.12,1891.59,1840.12,2061.53,2819.15,1693.16,1101.45,239.88,219.89,119.94,139.93,119.94,479.76,1659.17,1559.22,1359.32,1619.19,1659.17,1799.1,1679.16,1719.14,1959.02,1779.11,1659.17,1379.31,1563.76,1592.25
3410003509,39.45,101.36,64.91,46.93,30.46,54.92,25.96,27.46,31.96,7.99,25.96,108.34,46.44,90.37,87.88,98.86,107.84,29.46,9.99,49.95,19.98,25.47,35.46,8.49,16.98,9.99,35.46,58.44,9.99,9.99,28.47,8.49,18.48,18.48,47.94,44.94,44.94,59.92,29.96,61.92,22.47,22.47,37.45,55.43,14.98,14.98,24.47,14.98,7.49,22.47,86.39,39.45,48.94,7.49,60.92,53.43,46.94,37.45,45.94,75.9,68.41,60.92,99.37,69.41,70.41,30.96,91.88,112.86,110.86,72.41,117.35,87.39,92.88,142.82,116.35,48.94,83.39,130.33,71.41,95.88,87.88,109.86,102.37,136.83,125.84,97.38,88.39,64.92,99.88,99.88,125.85,109.87,49.94,39.95,66.92,33.96,74.91,66.92,116.86,39.95,32.96,81.9,74.91,49.44,90.89,51.44,19.48,80.9,127.84,38.45,71.41,80.9,47.94,57.43,98.88,38.45,93.88,69.41,97.88,61.92,140.82,63.92,72.41,124.35,64.42,74.91,226.23,97.38,126.84,106.37,104.37,115.86,55.43,105.37,176.78,96.88,63.92,62.92,39.45,68.92,77.41,40.95,85.89,166.79,66.42,75.91,98.88,66.41,90.89,107.87,56.93,40.95,39.45,122.35,92.37,104.86,185.76,80.9,104.37,71.41,103.37,114.85,135.33,103.37,88.89,139.33,98.38,131.34,97.38,154.81,145.32,97.38,137.33,131.84,93.89,94.89,107.37,84.9,127.34,153.81,88.39,88.39,103.37,81.9,112.86,141.32,88.89,127.35,103.39,98.37,127.34,91.89,109.86,78.9,129.84,76.9,81.9,62.92,115.86,115.35,84.4,97.88,99.88,130.84,108.87,87.9,77.91,111.87,99.88,95.39,78.91,97.39,105.38,85.4,127.35,254.7,161.31,186.78,220.74,178.29,101.88,25.47,67.92,195.27,152.82,229.23,110.37,135.84,186.78,169.8,127.35,127.35,110.37,127.35,76.41,144.33,186.78,161.31,135.84,152.82,67.92,152.82,636.75,348.09,169.8
3410007341,3736.04,3755.52,3452.18,3208.81,3736.51,3525.14,3737.53,4001.91,3541.64,4251.26,3251.71,3566.12,3855.47,3533.14,3773.98,3808.43,4001.76,4146.67,3581.52,3914.87,3744.46,4568.66,4565.39,3937.25,3779.4,3630.52,3671.93,3865.85,4149.18,3597.94,4172.69,4070.34,4090.82,3823.43,3861.45,3705.06,3954.43,3906.91,3882.4,4157.3,3829.0,3876.47,4175.31,4150.33,3954.88,4117.27,4193.23,4072.35,3535.65,3796.01,3378.73,3978.86,4275.68,3864.45,3869.43,4095.83,3942.9,3696.54,3823.45,4209.26,3860.43,3844.96,4151.27,3832.97,4238.28,3907.41,4819.39,3886.94,4355.13,3794.47,3966.42,3888.96,4209.29,4484.65,4224.78,3878.97,3491.67,4029.39,3225.31,3729.54,4075.36,5670.03,4080.35,4068.86,4039.38,4049.06,3732.04,4232.07,4537.91,4103.84,4008.89,3636.09,3979.41,4240.27,4006.89,3618.6,3771.5,3629.59,4100.27,3788.44,2933.43,3682.01,3844.86,3456.65,3963.82,3816.06,3740.07,3290.27,3959.9,3573.98,3583.54,3914.78,4068.4,3582.68,3389.28,3602.64,3741.5,3839.5,3928.43,3931.89,4170.26,4284.26,3818.97,4119.39,3413.31,3688.14,4133.88,3234.88,3735.64,3698.6,3277.78,3554.64,3319.75,3534.17,3899.48,3286.82,3634.16,3042.7,3188.84,3323.31,3433.75,3231.33,3337.34,3347.82,2970.58,2926.55,2984.48,3024.46,3162.42,3353.83,3578.71,3264.89,3163.94,3330.8,2777.56,3066.85,2981.5,3158.41,3022.42,2833.55,3116.82,3197.88,2981.65,3168.14,3560.51,2635.8,3233.85,3183.37,2920.01,2908.56,3052.51,2926.36,3312.38,3218.42,3036.53,3415.86,2593.26,3110.01,3234.44,3070.5,2474.29,3096.49,3391.81,2832.08,3337.33,2775.11,2981.51,2996.07,2389.33,2492.56,2375.81,2632.69,2393.8,2040.98,2643.68,2498.75,2495.79,2374.85,2653.72,2443.33,2490.31,2475.31,2626.71,2532.77,2356.37,2269.41,2090.0,2222.94,2025.04,2444.83,2513.8,2349.86,2334.87,2383.4,2474.9,3556.4,2712.77,3022.08,3053.55,2790.67,2952.1,3028.56,3067.05,2932.61,3585.21,2546.72,3130.42,3024.48,2733.13,2328.33,3432.27,2843.07,2648.17,3099.44,2740.62,2801.59,3240.37,3514.73,2491.25,3015.48,2813.09,2971.01,2534.23,2557.8,2624.79
